0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iloveu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iloveu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iloveu
0.014879558235406876,0.6453460454940796,5.018963520342368e-07,0.0161123126745224,0.5811853408813477,0.0026839214842766523,0.02298314869403839,0.5137173533439636,-0.012026512995362282,0.04097268730401993,0.46533751487731934,-0.02788561023771763,0.06406491249799728,0.43059349060058594,-0.04635106027126312,0.004617124795913696,0.4951415956020355,-0.050343018025159836,0.0413503497838974,0.4202035665512085,-0.0790514424443245,0.07042945176362991,0.3815872073173523,-0.0938488095998764,0.09626992791891098,0.3559202551841736,-0.1031704694032669,0.0120621956884861,0.5218313336372375,-0.06741476058959961,0.06420689821243286,0.4372217655181885,-0.09732495248317719,0.1032702699303627,0.3936791718006134,-0.10883580148220062,0.1353318691253662,0.36494484543800354,-0.11665651202201843,0.02542160451412201,0.5567963123321533,-0.08230307698249817,0.07175978273153305,0.47397375106811523,-0.1085795983672142,0.11038845777511597,0.4361753761768341,-0.11555569618940353,0.14132356643676758,0.40761756896972656,-0.11990409344434738,0.04291617125272751,0.5951347351074219,-0.09558574110269547,0.07032571732997894,0.5407342314720154,-0.11674395948648453,0.0926247239112854,0.5042596459388733,-0.12245145440101624,0.11190871149301529,0.47267013788223267,-0.12619253993034363,iloveu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iloveu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iloveu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iloveu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iloveu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iloveu
0.04765420779585838,0.8646402359008789,1.7862156198589219e-07,0.09907245635986328,0.8388540744781494,-0.03315753489732742,0.1411149501800537,0.7983138561248779,-0.05675007775425911,0.17673951387405396,0.7663865089416504,-0.07779981195926666,0.21486376225948334,0.7531791925430298,-0.10176067054271698,0.0906461849808693,0.7149996161460876,-0.06264978647232056,0.09082712233066559,0.6178727746009827,-0.08996005356311798,0.0865732878446579,0.5597724914550781,-0.1088239848613739,0.08092844486236572,0.5090522766113281,-0.12334831058979034,0.0398477166891098,0.7207866311073303,-0.06364510208368301,0.0150928795337677,0.6336672902107239,-0.08963214606046677,-0.0008578971028327942,0.5799082517623901,-0.10729154199361801,-0.016388557851314545,0.5350591540336609,-0.12215990573167801,0.0009743794798851013,0.7417920231819153,-0.06568048149347305,-0.031826719641685486,0.6705162525177002,-0.08807200193405151,-0.05300275981426239,0.6250788569450378,-0.09880867600440979,-0.07030200958251953,0.5876441597938538,-0.10784915089607239,-0.028396815061569214,0.7728130221366882,-0.0705457329750061,-0.06181761622428894,0.7199348211288452,-0.08977340906858444,-0.08468711376190186,0.6857554316520691,-0.09613272547721863,-0.10272692143917084,0.6547297835350037,-0.10088740289211273,iloveu
0.05382739380002022,0.8763577938079834,2.325807457737028e-07,0.10172133892774582,0.8487587571144104,-0.03226197510957718,0.1384000927209854,0.8067610859870911,-0.056532036513090134,0.16960732638835907,0.7763935327529907,-0.07821249216794968,0.20327946543693542,0.760457456111908,-0.10237891972064972,0.08925585448741913,0.7132729887962341,-0.05844031274318695,0.08500942587852478,0.6207684874534607,-0.08591925352811813,0.07743765413761139,0.5623186826705933,-0.10580513626337051,0.06862041354179382,0.5109212398529053,-0.12115258723497391,0.04567604884505272,0.7188490033149719,-0.06015275418758392,0.017835691571235657,0.6377996206283569,-0.08715326339006424,-0.0010540708899497986,0.5873970985412598,-0.10597142577171326,-0.019870340824127197,0.5472288131713867,-0.12060003727674484,0.011077925562858582,0.7400342226028442,-0.06307103484869003,-0.019790515303611755,0.6699994206428528,-0.08522988855838776,-0.0395345538854599,0.6227155923843384,-0.09557085484266281,-0.057127445936203,0.5850498676300049,-0.10369940102100372,-0.015309222042560577,0.772695779800415,-0.06876508891582489,-0.04505671560764313,0.7207209467887878,-0.08801030367612839,-0.0650031566619873,0.6860383152961731,-0.09346635639667511,-0.08189406991004944,0.6566577553749084,-0.09670082479715347,iloveu
0.05196269229054451,0.8748040199279785,2.389054145623959e-07,0.10088253766298294,0.84788578748703,-0.03317100927233696,0.14074140787124634,0.8076184391975403,-0.0565153993666172,0.17758052051067352,0.7787821292877197,-0.07686663419008255,0.21358078718185425,0.7653307914733887,-0.09970761835575104,0.0906175822019577,0.7214874029159546,-0.06161713972687721,0.08933375030755997,0.6257491707801819,-0.08729471266269684,0.0846656858921051,0.5687992572784424,-0.10463425517082214,0.07942220568656921,0.5187491178512573,-0.11824017763137817,0.042958106845617294,0.7246966361999512,-0.062417253851890564,0.017395496368408203,0.6324241757392883,-0.08731500804424286,0.0025590062141418457,0.5737200379371643,-0.10616961866617203,-0.011899828910827637,0.5260652303695679,-0.12167149782180786,0.007244892418384552,0.7446490526199341,-0.06395823508501053,-0.024873316287994385,0.671177864074707,-0.08586674183607101,-0.046164676547050476,0.6185726523399353,-0.09944647550582886,-0.06262372434139252,0.5756295919418335,-0.11042214930057526,-0.01880764216184616,0.7772295475006104,-0.0680055320262909,-0.05177284777164459,0.7262381315231323,-0.08753667026758194,-0.07424190640449524,0.6915220022201538,-0.09526477009057999,-0.09146943688392639,0.6601723432540894,-0.10084874927997589,iloveu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iloveu
0.04848732426762581,0.8771380186080933,2.836387693605502e-07,0.0984582006931305,0.8495103120803833,-0.032856788486242294,0.13687458634376526,0.8102465867996216,-0.05752582848072052,0.17094513773918152,0.7798912525177002,-0.07951332628726959,0.20533189177513123,0.7621816396713257,-0.10436863452196121,0.08956707268953323,0.7197256684303284,-0.06022756174206734,0.0868125706911087,0.6316544413566589,-0.08893468230962753,0.07940307259559631,0.574810802936554,-0.10966072976589203,0.07199466228485107,0.525475025177002,-0.1252894401550293,0.044087525457143784,0.724346935749054,-0.06216738745570183,0.019191883504390717,0.6407362222671509,-0.08939268440008163,0.00339498370885849,0.586956799030304,-0.10878580063581467,-0.011196441948413849,0.542446494102478,-0.12378991395235062,0.008274726569652557,0.746829092502594,-0.0652838721871376,-0.01839420199394226,0.6721825003623962,-0.08880289644002914,-0.03608535975217819,0.6217778921127319,-0.1011035218834877,-0.05110173672437668,0.5798689723014832,-0.11014815419912338,-0.017648376524448395,0.7814278602600098,-0.07094129920005798,-0.04744318872690201,0.7306545972824097,-0.09254409372806549,-0.0667932853102684,0.6950445771217346,-0.0998731479048729,-0.08320427685976028,0.6647577881813049,-0.1039431095123291,iloveu
0.04943818971514702,0.8712420463562012,1.7744574165590166e-07,0.09980019927024841,0.846910834312439,-0.033355969935655594,0.140672966837883,0.8102143406867981,-0.057707369327545166,0.17536437511444092,0.7819687128067017,-0.07956284284591675,0.21196551620960236,0.769218921661377,-0.10405464470386505,0.08905912190675735,0.7199484705924988,-0.05984996259212494,0.08562915772199631,0.6260190010070801,-0.0870933011174202,0.07933009415864944,0.5699942111968994,-0.10650304704904556,0.07182665169239044,0.5204702615737915,-0.12145794928073883,0.039748527109622955,0.7255033850669861,-0.061301689594984055,0.014314688742160797,0.6381004452705383,-0.08731351047754288,-0.0017167478799819946,0.5860301852226257,-0.10590057820081711,-0.017033934593200684,0.5423677563667297,-0.1209392175078392,0.0026096776127815247,0.7469787001609802,-0.06379658728837967,-0.03126572072505951,0.6785535216331482,-0.08597250282764435,-0.05246257781982422,0.6346864104270935,-0.09653455764055252,-0.0689530223608017,0.5978813767433167,-0.105209581553936,-0.025303073227405548,0.7802169322967529,-0.06918629258871078,-0.061741337180137634,0.7335247993469238,-0.08777860552072525,-0.08450242877006531,0.7019582986831665,-0.09328439086675644,-0.10152114927768707,0.6720830798149109,-0.09730184823274612,iloveu
0.059663187712430954,0.8750655651092529,2.3976753027454834e-07,0.10804641246795654,0.851879358291626,-0.03403562307357788,0.14717711508274078,0.8128346800804138,-0.05951670557260513,0.18198348581790924,0.7851888537406921,-0.08204712718725204,0.21799388527870178,0.7708179950714111,-0.107695572078228,0.1007055938243866,0.7257168292999268,-0.06595733761787415,0.09717143326997757,0.6351215839385986,-0.09617426246404648,0.09010473638772964,0.5769814252853394,-0.11796876788139343,0.08216609060764313,0.5242381691932678,-0.13498049974441528,0.05589704588055611,0.7321965098381042,-0.06781331449747086,0.027680516242980957,0.6501248478889465,-0.09636122733354568,0.007326282560825348,0.5987332463264465,-0.11628730595111847,-0.012363024055957794,0.5548700094223022,-0.13252975046634674,0.02049839496612549,0.7559430003166199,-0.07064906507730484,-0.012491360306739807,0.6887915730476379,-0.09434641897678375,-0.03475508093833923,0.6431887149810791,-0.10603764653205872,-0.05388043820858002,0.6054021716117859,-0.11573156714439392,-0.007379710674285889,0.7905104160308838,-0.07631345838308334,-0.037693172693252563,0.7427409291267395,-0.0976690798997879,-0.05930247902870178,0.7092082500457764,-0.1051907166838646,-0.0773337334394455,0.6783785223960876,-0.11040682345628738,iloveu
0.06358718872070312,0.8859293460845947,3.5562015909818e-07,0.11795914173126221,0.8585717082023621,-0.033312663435935974,0.16093020141124725,0.8188498020172119,-0.05950874462723732,0.19536751508712769,0.7906827330589294,-0.08362030982971191,0.23452092707157135,0.7798219919204712,-0.11073698103427887,0.1147489994764328,0.7316439151763916,-0.06927529722452164,0.11518042534589767,0.6385043263435364,-0.10402389615774155,0.11265604197978973,0.5850610733032227,-0.1265866905450821,0.10895559191703796,0.5359408855438232,-0.14204023778438568,0.06303596496582031,0.7340958118438721,-0.07504811137914658,0.03747145086526871,0.6195993423461914,-0.10838668048381805,0.02068539708852768,0.5499407052993774,-0.1316097229719162,0.0036567524075508118,0.4920792877674103,-0.1481574922800064,0.022412389516830444,0.7616680860519409,-0.08110173046588898,-0.010102935135364532,0.6888353228569031,-0.11273659020662308,-0.028040185570716858,0.6579716205596924,-0.12598417699337006,-0.04109904170036316,0.6300296783447266,-0.13307811319828033,-0.007826954126358032,0.802666187286377,-0.08927712589502335,-0.043876394629478455,0.7527526021003723,-0.11381756514310837,-0.06251002848148346,0.7342511415481567,-0.11765367537736893,-0.07702186703681946,0.7185083031654358,-0.1184535026550293,iloveu
0.0651480108499527,0.8803707957267761,2.815646951148665e-07,0.1187916249036789,0.8538365364074707,-0.029193824157118797,0.1608487069606781,0.8134808540344238,-0.05281512066721916,0.19698339700698853,0.7872687578201294,-0.07405748963356018,0.2347741425037384,0.7783164381980896,-0.09875363856554031,0.11755835264921188,0.7375897169113159,-0.06955147534608841,0.12141388654708862,0.6409485340118408,-0.1002417728304863,0.1170000210404396,0.5861245393753052,-0.11975512653589249,0.111746646463871,0.5364064574241638,-0.13437967002391815,0.06499361991882324,0.7407932281494141,-0.07605903595685959,0.040083639323711395,0.6198135614395142,-0.10632889717817307,0.02374190092086792,0.5498060584068298,-0.1293656975030899,0.007315985858440399,0.4924324154853821,-0.14766503870487213,0.023533515632152557,0.7669010758399963,-0.08178015798330307,-0.01673801988363266,0.685322642326355,-0.11112511157989502,-0.04466025531291962,0.6345725059509277,-0.12729373574256897,-0.06534545123577118,0.5904080867767334,-0.13907520473003387,-0.007590092718601227,0.8064844012260437,-0.08890771865844727,-0.046662986278533936,0.7552865147590637,-0.11350885033607483,-0.07011446356773376,0.7323116660118103,-0.11989837139844894,-0.0884503722190857,0.7123440504074097,-0.12430965900421143,iloveu
0.07553549110889435,0.8853412866592407,3.338861063184595e-07,0.12465712428092957,0.855487585067749,-0.03307211771607399,0.16377000510692596,0.8153217434883118,-0.06046471744775772,0.1999269425868988,0.7899616956710815,-0.08471926301717758,0.23741616308689117,0.7800509333610535,-0.11252253502607346,0.12011447548866272,0.7331698536872864,-0.07942751795053482,0.12291561812162399,0.6416999101638794,-0.11492680013179779,0.11780699342489243,0.5870363116264343,-0.13802123069763184,0.11289936304092407,0.5364785194396973,-0.15526720881462097,0.0725170448422432,0.7375238537788391,-0.08476423472166061,0.04162997752428055,0.6264573335647583,-0.12056931108236313,0.02358294278383255,0.5601921081542969,-0.14669296145439148,0.007026568055152893,0.5028352737426758,-0.16735850274562836,0.03536044806241989,0.7659885287284851,-0.0892474353313446,-0.0068664029240608215,0.6906533241271973,-0.12129788845777512,-0.033230215311050415,0.6417872905731201,-0.13877752423286438,-0.054600104689598083,0.5997386574745178,-0.1518547534942627,0.009070761501789093,0.8082963228225708,-0.0954941138625145,-0.029611855745315552,0.7606427669525146,-0.12190776318311691,-0.05182406306266785,0.7372260093688965,-0.13036605715751648,-0.06988121569156647,0.7166798114776611,-0.13650473952293396,iloveu
0.06338605284690857,0.882622241973877,4.0274008483720536e-07,0.1159508004784584,0.8567808866500854,-0.033779457211494446,0.1584191918373108,0.8161501288414001,-0.060431040823459625,0.19429537653923035,0.790106475353241,-0.08494676649570465,0.2343120574951172,0.7798373699188232,-0.11299332976341248,0.11308231949806213,0.7352208495140076,-0.07367128878831863,0.11712507158517838,0.6422325372695923,-0.10971799492835999,0.11477068066596985,0.5861918926239014,-0.132798969745636,0.11117102950811386,0.5341776609420776,-0.14923347532749176,0.06174551323056221,0.7374553680419922,-0.08008424937725067,0.040291208773851395,0.6219130158424377,-0.11458558589220047,0.024503566324710846,0.5513962507247925,-0.13890567421913147,0.00850861519575119,0.49197396636009216,-0.15696139633655548,0.020778246223926544,0.7656552195549011,-0.08665110915899277,-0.017112314701080322,0.6898110508918762,-0.12032606452703476,-0.042492032051086426,0.6521329283714294,-0.13638323545455933,-0.06119866669178009,0.6179996728897095,-0.14635585248470306,-0.010620750486850739,0.8076918125152588,-0.09521526843309402,-0.04874119162559509,0.7601698040962219,-0.12282196432352066,-0.07164710760116577,0.739254891872406,-0.13016387820243835,-0.08944246172904968,0.7202590703964233,-0.1342451572418213,iloveu
0.08024764060974121,0.8784131407737732,2.6084842374984873e-07,0.12961873412132263,0.8542708158493042,-0.03549257665872574,0.1699400246143341,0.8165212869644165,-0.06225236877799034,0.20623984932899475,0.7917974591255188,-0.08563108742237091,0.24481382966041565,0.7825542688369751,-0.11215197294950485,0.12620298564434052,0.7356083989143372,-0.07817340642213821,0.1300283670425415,0.6405957937240601,-0.11194870620965958,0.12780673801898956,0.5842278599739075,-0.13324211537837982,0.12434644252061844,0.5333690643310547,-0.14915825426578522,0.07821560651063919,0.7381925582885742,-0.0827624499797821,0.052186399698257446,0.6239722967147827,-0.1167527437210083,0.03333164006471634,0.5542272925376892,-0.14121472835540771,0.014413043856620789,0.4958987832069397,-0.16035667061805725,0.04050915688276291,0.7653039693832397,-0.08716344833374023,0.0002585276961326599,0.6923390626907349,-0.12072380632162094,-0.025229915976524353,0.6492675542831421,-0.13925594091415405,-0.0458076149225235,0.612807035446167,-0.15192444622516632,0.012999415397644043,0.8068133592605591,-0.09348640590906143,-0.024762243032455444,0.7651399970054626,-0.12104053795337677,-0.0460788756608963,0.7454602718353271,-0.13046395778656006,-0.06419417262077332,0.7272826433181763,-0.13691629469394684,iloveu
0.0796198844909668,0.8815720677375793,3.413826448195323e-07,0.13201746344566345,0.8564763069152832,-0.03208065778017044,0.17523902654647827,0.8171907663345337,-0.05733627453446388,0.21011292934417725,0.7935611605644226,-0.08115099370479584,0.2511686086654663,0.7882509231567383,-0.10886647552251816,0.13384464383125305,0.7366851568222046,-0.06966095417737961,0.1387808471918106,0.644332766532898,-0.10348626226186752,0.1382291465997696,0.5878835916519165,-0.1256105601787567,0.13602963089942932,0.5365155935287476,-0.14179843664169312,0.0824662446975708,0.7366816401481628,-0.07699476182460785,0.06426077336072922,0.6205584406852722,-0.10973768681287766,0.04941031336784363,0.5486249923706055,-0.13346777856349945,0.033191218972206116,0.49003517627716064,-0.1512623131275177,0.04015000909566879,0.7624110579490662,-0.0844714418053627,0.00746501237154007,0.677213191986084,-0.11669504642486572,-0.013292089104652405,0.6339460015296936,-0.13391369581222534,-0.030365660786628723,0.5961933135986328,-0.14510759711265564,0.0066575706005096436,0.8025619983673096,-0.09379753470420837,-0.030903369188308716,0.7512196898460388,-0.12207566201686859,-0.05318579077720642,0.7291989326477051,-0.13081978261470795,-0.07246255874633789,0.7099103927612305,-0.13582226634025574,iloveu
0.08001013100147247,0.8936767578125,3.5266481290818774e-07,0.1324518918991089,0.8667438626289368,-0.029814990237355232,0.17710427939891815,0.8246396780014038,-0.0534672774374485,0.21633857488632202,0.8028658032417297,-0.07598326355218887,0.25934791564941406,0.7981204390525818,-0.10230681300163269,0.1381804645061493,0.7444921135902405,-0.06662806868553162,0.14621374011039734,0.6529422402381897,-0.098750039935112,0.14774973690509796,0.5969046950340271,-0.11901535093784332,0.14811480045318604,0.5463538765907288,-0.13367469608783722,0.0890701562166214,0.7440125346183777,-0.0741281658411026,0.07404296100139618,0.6342597007751465,-0.10396937280893326,0.06032285466790199,0.561128556728363,-0.12489400058984756,0.045691169798374176,0.499761700630188,-0.1407441943883896,0.04683126509189606,0.7703635096549988,-0.08196387439966202,0.012541458010673523,0.6881985068321228,-0.11122698336839676,-0.011259324848651886,0.6371673345565796,-0.1274982988834381,-0.029730170965194702,0.5929036140441895,-0.13851456344127655,0.01140660047531128,0.8127360939979553,-0.09164249897003174,-0.03111588954925537,0.7653234004974365,-0.11837559938430786,-0.057629019021987915,0.7359297275543213,-0.12748375535011292,-0.07868465781211853,0.7095538973808289,-0.13280527293682098,iloveu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iloveu
0.08177079260349274,0.8875019550323486,4.20862164673963e-07,0.1360524594783783,0.8634849786758423,-0.03597612306475639,0.1793099194765091,0.8292375802993774,-0.065217524766922,0.21895183622837067,0.8076478838920593,-0.09114117175340652,0.25965481996536255,0.7974667549133301,-0.12073346227407455,0.13496190309524536,0.751982569694519,-0.08249149471521378,0.14324893057346344,0.6608574986457825,-0.11948249489068985,0.14451907575130463,0.6046866774559021,-0.1433233916759491,0.1439237892627716,0.5525799989700317,-0.16054557263851166,0.08630126714706421,0.7523388862609863,-0.08791039139032364,0.0688006579875946,0.6415607333183289,-0.12403512746095657,0.05464394390583038,0.5710421800613403,-0.15052826702594757,0.03916560113430023,0.5101122856140137,-0.17096033692359924,0.0466332733631134,0.7784513235092163,-0.09288781136274338,0.011939965188503265,0.6999025344848633,-0.12636378407478333,-0.015377834439277649,0.6479861736297607,-0.14581042528152466,-0.03760989010334015,0.6030237674713135,-0.1594965010881424,0.016609087586402893,0.819023847579956,-0.0996844470500946,-0.02134855091571808,0.7690784931182861,-0.12808455526828766,-0.047429054975509644,0.7393608689308167,-0.1385488510131836,-0.0695139616727829,0.711319625377655,-0.14563453197479248,iloveu
0.07703295350074768,0.8974324464797974,3.3291135537183436e-07,0.1305011510848999,0.8721311688423157,-0.03193594887852669,0.17484258115291595,0.8335045576095581,-0.056619711220264435,0.21318840980529785,0.8137193918228149,-0.07968267798423767,0.2557850480079651,0.8089162111282349,-0.10652673244476318,0.13431663811206818,0.7538546919822693,-0.06958625465631485,0.1426011323928833,0.6604961156845093,-0.1017160415649414,0.14349113404750824,0.6054958701133728,-0.12203667312860489,0.14234662055969238,0.5558677911758423,-0.1368768960237503,0.08331861346960068,0.7545510530471802,-0.07608073204755783,0.06609991192817688,0.6437207460403442,-0.10641305148601532,0.053489625453948975,0.5746781229972839,-0.12841501832008362,0.03924279659986496,0.5158071517944336,-0.1452387273311615,0.041368260979652405,0.7810940742492676,-0.08275814354419708,0.007938042283058167,0.7002812623977661,-0.1124986782670021,-0.014689356088638306,0.6510601043701172,-0.12994417548179626,-0.034190595149993896,0.606205403804779,-0.14206330478191376,0.00843297690153122,0.8224656581878662,-0.09130138158798218,-0.028114840388298035,0.7764021158218384,-0.11774453520774841,-0.05203767120838165,0.7529823780059814,-0.12653052806854248,-0.07338850200176239,0.7318168878555298,-0.13199108839035034,iloveu
0.07347927242517471,0.8928414583206177,3.430981792007515e-07,0.12810711562633514,0.8750912547111511,-0.03219488635659218,0.17617762088775635,0.8386314511299133,-0.05696463957428932,0.21560490131378174,0.8190116286277771,-0.07976261526346207,0.25835129618644714,0.814010739326477,-0.10649298876523972,0.13375625014305115,0.7633451223373413,-0.0718303844332695,0.14345680177211761,0.6732103228569031,-0.10451550036668777,0.14633044600486755,0.6181987524032593,-0.12554609775543213,0.14715780317783356,0.5675170421600342,-0.14092975854873657,0.08299930393695831,0.7627898454666138,-0.07828328758478165,0.0687592402100563,0.6530462503433228,-0.10930577665567398,0.05622965469956398,0.5820161700248718,-0.13193519413471222,0.041071437299251556,0.5210798382759094,-0.14945852756500244,0.0409204363822937,0.7878094911575317,-0.08461577445268631,0.009948156774044037,0.7075200080871582,-0.11594751477241516,-0.013595648109912872,0.6626752614974976,-0.1327628195285797,-0.0333978608250618,0.6220217347145081,-0.14386031031608582,0.007397852838039398,0.8262797594070435,-0.09268563240766525,-0.02842888981103897,0.775581955909729,-0.1204853281378746,-0.052752964198589325,0.7519106268882751,-0.12888257205486298,-0.07415460795164108,0.731606662273407,-0.13375991582870483,iloveu
0.07847504317760468,0.8942080140113831,2.684095363747474e-07,0.1321941465139389,0.874190092086792,-0.032408423721790314,0.17766542732715607,0.8378136157989502,-0.05714334547519684,0.2159596085548401,0.8171498775482178,-0.07929452508687973,0.25616908073425293,0.8134193420410156,-0.10490818321704865,0.1352870762348175,0.7657382488250732,-0.07345209270715714,0.14471043646335602,0.6736730933189392,-0.10581482946872711,0.1456562727689743,0.6192405223846436,-0.12623009085655212,0.14347800612449646,0.5696110725402832,-0.14140833914279938,0.08311347663402557,0.7660033702850342,-0.07878708094358444,0.06801491230726242,0.651265561580658,-0.11161991953849792,0.05619422346353531,0.5817573070526123,-0.13487088680267334,0.0417749360203743,0.5217267870903015,-0.1530943363904953,0.041013166308403015,0.7880913615226746,-0.0839037299156189,0.006505712866783142,0.7045626044273376,-0.11518451571464539,-0.017184630036354065,0.6507545709609985,-0.1320231705904007,-0.03635396063327789,0.6031052470207214,-0.14385904371738434,0.008292123675346375,0.8220268487930298,-0.09081187099218369,-0.027920350432395935,0.764823853969574,-0.11649426072835922,-0.05199040472507477,0.7322307825088501,-0.12500233948230743,-0.07278445363044739,0.7016182541847229,-0.13121868669986725,iloveu
0.07999660074710846,0.8984720706939697,3.106558494891942e-07,0.13297772407531738,0.8762595653533936,-0.0327395461499691,0.17617763578891754,0.8403027653694153,-0.058352429419755936,0.21468576788902283,0.8201603889465332,-0.08167464286088943,0.2559601962566376,0.8157524466514587,-0.10856930166482925,0.1349886655807495,0.7655735015869141,-0.07311619073152542,0.14272210001945496,0.672635018825531,-0.10615494847297668,0.143018901348114,0.617369532585144,-0.1272186040878296,0.1399959772825241,0.5671504139900208,-0.14265646040439606,0.08442017436027527,0.7647849917411804,-0.07912404090166092,0.06751516461372375,0.6509987115859985,-0.11176270246505737,0.053146056830883026,0.5807241201400757,-0.13553784787654877,0.03615955263376236,0.5208307504653931,-0.15376712381839752,0.04269861429929733,0.7882806062698364,-0.0849524736404419,0.006517417728900909,0.70643550157547,-0.11634523421525955,-0.019211217761039734,0.6546895503997803,-0.13402974605560303,-0.04053853452205658,0.6095596551895142,-0.14615127444267273,0.010106183588504791,0.8254834413528442,-0.09255334734916687,-0.027036890387535095,0.7724438905715942,-0.11858749389648438,-0.05255292356014252,0.7422686815261841,-0.12717404961585999,-0.07486863434314728,0.7150425910949707,-0.13299645483493805,iloveu
